Device,Part Number,Quantity,Ship Date,Order Type,Product Family
8149AM1,IS64WV25616BLL-10CTLA3,2700,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,480,5/4/2017,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,10000,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,1811,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,189,5/4/2017,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI-TR,1000,5/4/2017,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,15000,5/4/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,1000,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,1080,5/4/2017,3,SRAM
8142AM7,IS61C1024AL-12KLI-TR,562,5/4/2017,3,SRAM
8142AM7,IS61C1024AL-12KLI-TR,238,5/4/2017,3,SRAM
8159AM1,IS61WV5128EDBLL-10KLI-TR,2400,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,5/4/2017,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,640,5/4/2017,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,35,5/4/2017,3,SRAM
8149AM6,IS61C5128AS-25QLI-TR,1000,5/4/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI-TR,2500,5/4/2017,3,SRAM
A012AT2,IS65WV12816BLL-55TLA3-TR,2000,5/4/2017,3,SRAM
8142AM6,IS61C6416AL-12TLI,540,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BI,480,5/4/2017,3,SRAM
8137AM3,IS62WV1288BLL-55HLI,337,5/4/2017,3,SRAM
8137AM3,IS62WV1288BLL-55HLI,1769,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BI,3360,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BI,77,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BI,2803,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,3675,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,10814,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,4711,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BI,960,5/4/2017,3,SRAM
N503AY1,IS66WV1M16DBLL-55BLI,1440,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,5/4/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,1000,5/4/2017,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,936,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,960,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,405,5/4/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,2000,5/4/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI,1215,5/4/2017,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,2000,5/4/2017,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,3744,5/4/2017,3,SRAM
8165AM1,IS62WV102416EBLL-45BLI,480,5/4/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,1350,5/4/2017,3,SRAM
8176AL1,IS61WV102416DALL-10BLI,5,5/4/2017,5,SRAM
8163AM1,IS61WV51216EDBLL-10TLI-TR,1000,5/4/2017,3,SRAM
8143AM4,IS61LV256AL-10JLI-TR,2000,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,5/4/2017,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,1064,5/4/2017,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,106,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,10684,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2816,5/4/2017,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,274,5/4/2017,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,166,5/4/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,440,5/4/2017,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,3000,5/4/2017,3,SRAM
8169AM1,IS62WV12816EBLL-45BLI,960,5/4/2017,3,SRAM
8171AM3,IS62WV25616EBLL-45BLI,315,5/4/2017,3,SRAM
8171AM3,IS62WV25616EBLL-45BLI,165,5/4/2017,3,SRAM
8159AM1,IS61WV5128EDBLL-10BLI,480,5/4/2017,3,SRAM
8143AM5,IS65C256AL-25ULA3-TR,1000,5/4/2017,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,842,5/4/2017,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,1498,5/4/2017,3,SRAM
8132AM1,IS61LV12816L-10TL,405,5/4/2017,3,SRAM
8130AWB,IS63LV1024L-12JL,638,5/4/2017,3,SRAM
8149AM1,IS61WV5128BLL-10BLI,973,5/4/2017,3,SRAM
8149AM1,IS61WV5128BLL-10BLI,2387,5/4/2017,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,1350,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55B2LI,480,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,4000,5/4/2017,3,SRAM
8153AM2,IS62WV10248DBLL-55TLI,135,5/4/2017,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,312,5/4/2017,3,SRAM
8175AM1,IS62WV102416FBLL-45BLI,50,5/4/2017,5,SRAM
A017AT4,IS62WV51216BLL-55BLI,962,5/4/2017,3,SRAM
8142AM7,IS61C1024AL-12JLI,572,5/4/2017,3,SRAM
N502AY1,IS66WVE4M16BLL-70BLI,1000,5/4/2017,3,SRAM
N507AP1,IS66WVE2M16EBLL-70BLI,5,5/4/2017,5,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,135,5/4/2017,3,SRAM
WN508AP2,IS66WVH8M8ALL-6XGU31-WB,10000,5/4/2017,3,SRAM
N508AP1,IS66WVH8M8BLL-100B1LI,25,5/4/2017,5,SRAM
8160AH2,IS62WV2568DBLL-45HLI,1000,5/4/2017,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,270,5/4/2017,3,SRAM
N507AP1,IS66WV51216EBLL-70TLI,1350,5/4/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45QLI-TR,1335,5/4/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45QLI-TR,126,5/4/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45QLI-TR,2682,5/4/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45QLI-TR,1857,5/4/2017,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,3120,5/4/2017,3,SRAM
8156AM1,IS64WV6416DBLL-10CTLA3,-2700,5/4/2017,3,SRAM
8156AM1,IS64WV6416DBLL-10CTLA3,2700,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,-1000,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,1000,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,7559,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,3488,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,6865,5/4/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,2088,5/4/2017,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,4004,5/4/2017,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,6916,5/4/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,5/4/2017,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,180,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,-48518,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,-1326,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,-51,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,-105,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,105,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,48518,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,1326,5/4/2017,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,51,5/4/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,3000,5/5/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI,380,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI,3365,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TL,4700,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TL,700,5/5/2017,3,SRAM
8159AM1,IS61WV12816EDBLL-10TLI,2700,5/5/2017,3,SRAM
N508AP2,IS66WVH8M8ALL-166B1LI,3765,5/5/2017,3,SRAM
N508AP2,IS66WVH8M8ALL-166B1LI,5190,5/5/2017,3,SRAM
N508AP2,IS66WVH8M8ALL-166B1LI,1045,5/5/2017,3,SRAM
8143AM5,IS62C256AL-45ULI,1200,5/5/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,3000,5/5/2017,3,SRAM
8178AL1,IS61WV102416FBLL-10BLI,10,5/5/2017,5,SRAM
8158AC5,IS62C5128BL-45QLI,5,5/5/2017,5,SRAM
8149AM1,IS61WV25616BLL-10TLI,418,5/5/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,10382,5/5/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,6000,5/5/2017,3,SRAM
8143AM5,IS62C256AL-45ULI-TR,1000,5/5/2017,3,SRAM
8149AM3,IS61C25616AL-10TLI-TR,6000,5/5/2017,3,SRAM
N507AP1,IS66WV51216EBLL-70TLI,9450,5/5/2017,3,SRAM
8143AM2,IS62LV256AL-45TLI,468,5/5/2017,3,SRAM
A017AT2,IS62WV51216BLL-55TLI-TR,2000,5/5/2017,3,SRAM
8143AM2,IS62LV256AL-45ULI,240,5/5/2017,3,SRAM
8143AM2,IS62LV256AL-45ULI,240,5/5/2017,3,SRAM
8149AM6,IS61C5128AS-25TLI-TR,1000,5/5/2017,3,SRAM
8130AWL,IS61LV6416-10TL-TR,1000,5/5/2017,3,SRAM
8176AL1,IS61WV102416DBLL-10TLI,960,5/5/2017,3,SRAM
8142AM4,IS61WV6416BLL-12TLI,4037,5/5/2017,3,SRAM
8142AM4,IS61WV6416BLL-12TLI,6223,5/5/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,237,5/5/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,517,5/5/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,2246,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10BI,185,5/5/2017,3,SRAM
A017AT2,IS62WV51216BLL-55TLI-TR,4000,5/5/2017,3,SRAM
N507AP1,IS66WVE4M16EBLL-70BLI,108,5/5/2017,3,SRAM
A015AT1,IS62WV5128BLL-55TLI,1500,5/5/2017,3,SRAM
8130AWL,IS61LV6416-10BLI,960,5/5/2017,3,SRAM
N507AP1,IS66WVE4M16TBLL-70BLI-TR,7500,5/5/2017,3,SRAM
N507AP1,IS66WVE4M16TBLL-70BLI-TR,2500,5/5/2017,3,SRAM
8130AWL,IS61LV6416-10BLI,1920,5/5/2017,3,SRAM
8130AWL,IS61LV6416-8TL-TR,179,5/5/2017,3,SRAM
8130AWL,IS61LV6416-8TL-TR,821,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TLI,5400,5/5/2017,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,2340,5/5/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI-TR,2000,5/5/2017,3,SRAM
8149AM3,IS61C25616AL-10TLI-TR,1000,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TLI,698,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TLI,4702,5/5/2017,3,SRAM
8130AWL,IS61LV6416-10BLI,960,5/5/2017,3,SRAM
8149AM6,IS61C5128AS-25TLI-TR,1000,5/5/2017,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI-TR,1000,5/5/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,7500,5/5/2017,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,7000,5/5/2017,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,6000,5/5/2017,3,SRAM
A017AT4,IS62WV51216BLL-55BI,624,5/5/2017,3,SRAM
8132AM2,IS61LV2568L-10KLI,637,5/5/2017,3,SRAM
8132AM2,IS61LV2568L-10KLI,1150,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TLI,2700,5/5/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2700,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TLI,1350,5/5/2017,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,960,5/5/2017,3,SRAM
8149AM6,IS61C5128AS-25TLI,117,5/5/2017,3,SRAM
8149AM1,IS61WV5128BLL-10BLI,480,5/5/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI,702,5/5/2017,3,SRAM
N507AP1,IS66WV51216EBLL-55BLI,900,5/5/2017,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,630,5/5/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,135,5/5/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,270,5/5/2017,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,427,5/5/2017,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,682,5/5/2017,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,891,5/5/2017,3,SRAM
8146AM2,IS62WV20488BLL-25TLI,1152,5/5/2017,3,SRAM
8146AM2,IS62WV20488BLL-25TLI,2016,5/5/2017,3,SRAM
8156AM1,IS61WV3216DBLL-10TLI,190,5/5/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,5/5/2017,3,SRAM
8149AM3,IS61C5128AL-10KLI,3,5/5/2017,5,SRAM
N502AY2,IS66WVC4M16ALL-7010BLI,960,5/5/2017,3,SRAM
N502AY2,IS66WVC4M16ALL-7010BLI,960,5/5/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2700,5/5/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI-TR,2000,5/5/2017,3,SRAM
N507AP1,IS66WV1M16EBLL-55BLI-TR,2500,5/5/2017,3,SRAM
8143AM6,IS61C64AL-10JLI,875,5/5/2017,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,2000,5/5/2017,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,440,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,405,5/5/2017,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3,1350,5/5/2017,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,220,5/5/2017,3,SRAM
A015AT1,IS62WV5128BLL-55HLI-TR,2000,5/5/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,18084,5/5/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,16916,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI-TR,387,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI-TR,1058,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI-TR,4008,5/5/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI-TR,4547,5/5/2017,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,15,5/5/2017,5,SRAM
8152AM1,IS64WV12816DBLL-12BLA3-TR,17500,5/5/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12BLA3-TR,17500,5/5/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12BLA3-TR,17500,5/5/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12BLA3-TR,7947,5/5/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12BLA3-TR,9553,5/5/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,1000,5/5/2017,3,SRAM
8146AM1,IS64WV102416BLL-10MA3-TR,2000,5/5/2017,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,2500,5/5/2017,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,2500,5/5/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,2000,5/8/2017,3,SRAM
8137AM4,IS62WV6416BLL-55BLI-TR,2500,5/8/2017,3,SRAM
8137AM4,IS62WV6416BLL-55BLI-TR,2500,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,1379,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,1121,5/8/2017,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,20000,5/8/2017,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,576,5/8/2017,3,SRAM
N507AP1,IS66WVE4M16EBLL-70BLI,480,5/8/2017,3,SRAM
N502AY2,IS66WVE4M16ALL-70BLI,788,5/8/2017,3,SRAM
N502AY2,IS66WVE4M16ALL-70BLI,172,5/8/2017,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,220,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,2500,5/8/2017,3,SRAM
8158AC6,IS65WV25616DBLL-45CTLA1,1000,5/8/2017,3,SRAM
8142AM7,IS62C1024AL-35TLI-TR,1500,5/8/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI,1170,5/8/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI,234,5/8/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI,468,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,540,5/8/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI,74,5/8/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI,196,5/8/2017,3,SRAM
8134AM2,IS61LV5128AL-10TLI,2160,5/8/2017,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI,234,5/8/2017,3,SRAM
8165AM1,IS62WV102416DBLL-55TLI,20,5/8/2017,5,SRAM
8143AM4,IS61LV256AL-10JLI-TR,2000,5/8/2017,3,SRAM
8142AM7,IS61C1024AL-12JLI,572,5/8/2017,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,5/8/2017,3,SRAM
8149AM3,IS61C25616AL-10KLI,1008,5/8/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,1000,5/8/2017,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,5/8/2017,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,1000,5/8/2017,3,SRAM
8143AM5,IS62C256AL-45ULI,1800,5/8/2017,3,SRAM
8130AWB,IS63LV1024-12KL,546,5/8/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,1000,5/8/2017,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,135,5/8/2017,3,SRAM
8146AM2,IS62WV20488BLL-25TLI,255,5/8/2017,3,SRAM
8146AM2,IS62WV20488BLL-25TLI,33,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,2295,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,352,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,288,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,1865,5/8/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI,810,5/8/2017,3,SRAM
8149AM4,IS61C25616AS-25TLI,-483,5/8/2017,3,SRAM
8149AM4,IS61C25616AS-25TLI,-1121,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,-1920,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,-480,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45BLI,-480,5/8/2017,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,3000,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,1350,5/8/2017,3,SRAM
N507AP1,IS66WV51216EBLL-55TLI,405,5/8/2017,3,SRAM
N507AP1,IS66WVE4M16TBLL-70BLI,9558,5/8/2017,3,SRAM
N507AP1,IS66WVE4M16TBLL-70BLI,1962,5/8/2017,3,SRAM
8143AM2,IS62LV256AL-45TLI,46,5/8/2017,3,SRAM
8143AM2,IS62LV256AL-45TLI,422,5/8/2017,3,SRAM
8143AM2,IS62LV256AL-45TLI,234,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3,791,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3,354,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3,1555,5/8/2017,3,SRAM
8134AM1,IS61LV25616AL-10TL,135,5/8/2017,3,SRAM
8134AM1,IS61LV25616AL-10TL,1350,5/8/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,5/8/2017,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,170,5/8/2017,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,1702,5/8/2017,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,2700,5/8/2017,3,SRAM
8134AM2,IS61LV5128AL-10TLI,1350,5/8/2017,3,SRAM
8134AM1,IS61LV25616AL-10BLI,220,5/8/2017,3,SRAM
8143AM5,IS62C256AL-45TLI,234,5/8/2017,3,SRAM
8153AM2,IS62WV10248DBLL-55TLI,2160,5/8/2017,3,SRAM
8069ACV,IS61C256AH-12JL,1000,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,350,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,1145,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,575,5/8/2017,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,3502,5/8/2017,3,SRAM
8143AM6,IS61C256AL-12JLI,1000,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI-TR,2000,5/8/2017,3,SRAM
8158AC5,IS62C5128BL-45TLI,1170,5/8/2017,3,SRAM
8169AM1,IS62WV12816EBLL-45BLI-TR,2500,5/8/2017,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,540,5/8/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45BLI,480,5/8/2017,3,SRAM
A017AT2,IS62WV51216BLL-55TLI-TR,1000,5/8/2017,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,4320,5/8/2017,3,SRAM
8171AM3,IS65WV25616EBLL-45CTLA1,123,5/8/2017,3,SRAM
8171AM3,IS65WV25616EBLL-45CTLA1,8726,5/8/2017,3,SRAM
8171AM3,IS65WV25616EBLL-45CTLA1,27244,5/8/2017,3,SRAM
8171AM3,IS65WV25616EBLL-45CTLA1,17907,5/8/2017,3,SRAM
8134AM1,IS61LV25616AL-10LQLI,320,5/8/2017,3,SRAM
8134AM1,IS61LV25616AL-10LQLI,480,5/8/2017,3,SRAM
8159AM1,IS61WV5128EDBLL-8TLI,10,5/8/2017,5,SRAM
8132AM1,IS61LV12816L-10TLI-TR,122,5/8/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,3878,5/8/2017,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,2000,5/8/2017,3,SRAM
8143AM5,IS62C256AL-45ULI,960,5/8/2017,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,1485,5/8/2017,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,1485,5/8/2017,3,SRAM
8137AM3,IS62WV1288BLL-55HLI-TR,2000,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,310,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,635,5/8/2017,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,234,5/8/2017,3,SRAM
8146AM1,IS64WV10248BLL-10CTLA3,66,5/8/2017,3,SRAM
8146AM1,IS64WV10248BLL-10CTLA3,879,5/8/2017,3,SRAM
8146AM1,IS64WV10248BLL-10CTLA3,1080,5/8/2017,3,SRAM
8146AM1,IS61WV102416ALL-20TLI-TR,964,5/8/2017,3,SRAM
8146AM1,IS61WV102416ALL-20TLI-TR,2036,5/8/2017,3,SRAM
8142AM4,IS61WV6416BLL-12TLI,1350,5/8/2017,3,SRAM
N507AP1,IS67WVE4M16EBLL-70BLA1,2560,5/8/2017,3,SRAM
N507AP1,IS67WVE4M16EBLL-70BLA1,7785,5/8/2017,3,SRAM
N507AP1,IS67WVE4M16EBLL-70BLA1,4055,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,36450,5/8/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,1170,5/8/2017,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,669,5/8/2017,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,501,5/8/2017,3,SRAM
8146AM2,IS62WV102416BLL-25TLI-TR,1500,5/8/2017,3,SRAM
8153AM2,IS62WV10248DBLL-55TLI-TR,1000,5/8/2017,3,SRAM
8137AM4,IS62WV6416BLL-55TLI,405,5/8/2017,3,SRAM
8157AC3,IS62WV6416DBLL-45TLI,684,5/8/2017,3,SRAM
8157AC3,IS62WV6416DBLL-45TLI,2556,5/8/2017,3,SRAM
8143AM5,IS62C256AL-45TLI,78,5/8/2017,3,SRAM
8143AM5,IS62C256AL-45TLI,156,5/8/2017,3,SRAM
8143AM4,IS61LV256AL-10TLI,468,5/8/2017,3,SRAM
8143AM6,IS61C256AL-12JLI,625,5/8/2017,3,SRAM
8149AM1,IS61WV25616BLL-10TL,270,5/8/2017,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,660,5/8/2017,3,SRAM
8158AC5,IS62C5128BL-45QLI,37,5/8/2017,3,SRAM
8158AC5,IS62C5128BL-45QLI,363,5/8/2017,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,15,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,1000,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,1000,5/8/2017,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,2000,5/8/2017,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,1350,5/8/2017,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,-1350,5/8/2017,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,1920,5/8/2017,3,SRAM
8159AM1,IS64WV25616EDBLL-10CTLA3,916,5/8/2017,3,SRAM
8159AM1,IS64WV25616EDBLL-10CTLA3,1084,5/8/2017,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,300,5/8/2017,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,1000,5/8/2017,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,1575,5/8/2017,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,1425,5/8/2017,3,SRAM
8176AL1,IS61WV204816BLL-10TLI,561,5/8/2017,3,SRAM
